grid_point_id,date,grid_latitude,grid_longitude,sst_celsius,sst_anomaly_celsius,quality_level,satellite_product,resolution_deg
1039,2026-08-25,20.5,70.5,28.05,1.0,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1040,2026-08-25,20.5,71.0,28.0,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1041,2026-08-25,20.5,71.5,28.06,1.01,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1042,2026-08-25,20.5,72.0,27.63,0.58,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1043,2026-08-25,20.5,72.5,27.78,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1044,2026-08-25,20.5,73.0,27.59,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1045,2026-08-25,20.5,73.5,27.68,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1046,2026-08-25,20.5,74.0,27.97,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1047,2026-08-25,20.5,74.5,27.74,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1048,2026-08-25,20.5,75.0,27.49,0.44,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1049,2026-08-25,20.5,75.5,27.41,0.36,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1050,2026-08-25,20.5,76.0,27.58,0.53,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1051,2026-08-25,20.5,76.5,27.54,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1052,2026-08-25,20.5,77.0,27.97,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1053,2026-08-25,20.5,77.5,27.88,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1054,2026-08-25,20.5,78.0,28.0,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1055,2026-08-25,20.5,78.5,27.7,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1056,2026-08-25,20.5,79.0,27.82,0.77,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1057,2026-08-25,20.5,79.5,27.7,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1058,2026-08-25,20.5,80.0,27.56,0.51,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1059,2026-08-25,20.5,80.5,27.85,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1060,2026-08-25,20.5,81.0,27.68,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1061,2026-08-25,20.5,81.5,27.58,0.53,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1062,2026-08-25,20.5,82.0,28.07,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1063,2026-08-25,20.5,82.5,27.49,0.44,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1064,2026-08-25,20.5,83.0,27.95,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1065,2026-08-25,20.5,83.5,27.79,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1066,2026-08-25,20.5,84.0,27.94,0.89,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1067,2026-08-25,20.5,84.5,27.47,0.42,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1068,2026-08-25,20.5,85.0,27.68,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1069,2026-08-25,20.5,85.5,27.97,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1070,2026-08-25,20.5,86.0,27.98,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1071,2026-08-25,20.5,86.5,27.96,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1072,2026-08-25,20.5,87.0,27.93,0.88,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1073,2026-08-25,20.5,87.5,27.67,0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1074,2026-08-25,20.5,88.0,27.91,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1075,2026-08-25,20.5,88.5,27.49,0.44,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1076,2026-08-25,20.5,89.0,27.52,0.47,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1077,2026-08-25,20.5,89.5,27.79,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1078,2026-08-25,20.5,90.0,27.79,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1079,2026-08-25,20.5,90.5,27.74,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1080,2026-08-25,20.5,91.0,27.92,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1081,2026-08-25,20.5,91.5,27.8,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1082,2026-08-25,20.5,92.0,27.46,0.41,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1083,2026-08-25,20.5,92.5,28.03,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1084,2026-08-25,20.5,93.0,27.85,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1085,2026-08-25,20.5,93.5,28.04,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1086,2026-08-25,20.5,94.0,27.71,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1087,2026-08-25,21.0,68.0,27.35,0.35,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1088,2026-08-25,21.0,68.5,27.88,0.88,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1089,2026-08-25,21.0,69.0,27.75,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1090,2026-08-25,21.0,69.5,27.36,0.36,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1091,2026-08-25,21.0,70.0,27.75,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1092,2026-08-25,21.0,70.5,28.0,1.0,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1093,2026-08-25,21.0,71.0,27.5,0.5,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1094,2026-08-25,21.0,71.5,27.55,0.55,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1095,2026-08-25,21.0,72.0,27.8,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1096,2026-08-25,21.0,72.5,27.92,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1097,2026-08-25,21.0,73.0,27.8,0.8,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1098,2026-08-25,21.0,73.5,27.82,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1099,2026-08-25,21.0,74.0,27.58,0.58,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1100,2026-08-25,21.0,74.5,27.36,0.36,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1101,2026-08-25,21.0,75.0,27.94,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1102,2026-08-25,21.0,75.5,28.05,1.05,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1103,2026-08-25,21.0,76.0,27.96,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1104,2026-08-25,21.0,76.5,27.63,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1105,2026-08-25,21.0,77.0,27.6,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1106,2026-08-25,21.0,77.5,28.02,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1107,2026-08-25,21.0,78.0,28.04,1.04,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1108,2026-08-25,21.0,78.5,27.78,0.78,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1109,2026-08-25,21.0,79.0,27.71,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1110,2026-08-25,21.0,79.5,27.71,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1111,2026-08-25,21.0,80.0,27.49,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1112,2026-08-25,21.0,80.5,27.86,0.86,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1113,2026-08-25,21.0,81.0,27.47,0.47,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1114,2026-08-25,21.0,81.5,27.5,0.5,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1115,2026-08-25,21.0,82.0,27.82,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1116,2026-08-25,21.0,82.5,27.96,0.96,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1117,2026-08-25,21.0,83.0,27.82,0.82,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1118,2026-08-25,21.0,83.5,27.68,0.68,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1119,2026-08-25,21.0,84.0,27.84,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1120,2026-08-25,21.0,84.5,27.67,0.67,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1121,2026-08-25,21.0,85.0,27.81,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1122,2026-08-25,21.0,85.5,27.9,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1123,2026-08-25,21.0,86.0,27.36,0.36,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1124,2026-08-25,21.0,86.5,27.5,0.5,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1125,2026-08-25,21.0,87.0,27.84,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1126,2026-08-25,21.0,87.5,27.63,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1127,2026-08-25,21.0,88.0,27.72,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1128,2026-08-25,21.0,88.5,27.83,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1129,2026-08-25,21.0,89.0,27.72,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1130,2026-08-25,21.0,89.5,27.94,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1131,2026-08-25,21.0,90.0,27.62,0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1132,2026-08-25,21.0,90.5,27.83,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1133,2026-08-25,21.0,91.0,27.65,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1134,2026-08-25,21.0,91.5,27.72,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1135,2026-08-25,21.0,92.0,27.43,0.43,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1136,2026-08-25,21.0,92.5,27.93,0.93,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1137,2026-08-25,21.0,93.0,27.57,0.57,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1138,2026-08-25,21.0,93.5,27.56,0.56,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1139,2026-08-25,21.0,94.0,27.41,0.41,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1140,2026-08-25,21.5,68.0,27.64,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1141,2026-08-25,21.5,68.5,27.58,0.63,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1142,2026-08-25,21.5,69.0,27.36,0.41,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1143,2026-08-25,21.5,69.5,27.82,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1144,2026-08-25,21.5,70.0,27.34,0.39,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1145,2026-08-25,21.5,70.5,27.39,0.44,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1146,2026-08-25,21.5,71.0,27.61,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1147,2026-08-25,21.5,71.5,27.54,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1148,2026-08-25,21.5,72.0,27.48,0.53,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1149,2026-08-25,21.5,72.5,27.68,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1150,2026-08-25,21.5,73.0,27.66,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1151,2026-08-25,21.5,73.5,27.59,0.64,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1152,2026-08-25,21.5,74.0,27.83,0.88,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1153,2026-08-25,21.5,74.5,27.64,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1154,2026-08-25,21.5,75.0,27.98,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1155,2026-08-25,21.5,75.5,27.85,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1156,2026-08-25,21.5,76.0,27.36,0.41,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1157,2026-08-25,21.5,76.5,27.48,0.53,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1158,2026-08-25,21.5,77.0,27.67,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1159,2026-08-25,21.5,77.5,27.62,0.67,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1160,2026-08-25,21.5,78.0,27.32,0.37,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1161,2026-08-25,21.5,78.5,27.66,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1162,2026-08-25,21.5,79.0,27.71,0.76,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1163,2026-08-25,21.5,79.5,27.61,0.66,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1164,2026-08-25,21.5,80.0,27.9,0.95,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1165,2026-08-25,21.5,80.5,27.68,0.73,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1166,2026-08-25,21.5,81.0,27.84,0.89,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1167,2026-08-25,21.5,81.5,27.7,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1168,2026-08-25,21.5,82.0,27.93,0.98,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1169,2026-08-25,21.5,82.5,27.44,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1170,2026-08-25,21.5,83.0,27.87,0.92,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1171,2026-08-25,21.5,83.5,27.6,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1172,2026-08-25,21.5,84.0,27.78,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1173,2026-08-25,21.5,84.5,27.69,0.74,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1174,2026-08-25,21.5,85.0,27.37,0.42,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1175,2026-08-25,21.5,85.5,27.6,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1176,2026-08-25,21.5,86.0,27.76,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1177,2026-08-25,21.5,86.5,27.92,0.97,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1178,2026-08-25,21.5,87.0,27.44,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1179,2026-08-25,21.5,87.5,27.54,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1180,2026-08-25,21.5,88.0,27.54,0.59,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1181,2026-08-25,21.5,88.5,27.66,0.71,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1182,2026-08-25,21.5,89.0,27.89,0.94,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1183,2026-08-25,21.5,89.5,27.57,0.62,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1184,2026-08-25,21.5,90.0,27.39,0.44,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1185,2026-08-25,21.5,90.5,27.64,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1186,2026-08-25,21.5,91.0,27.32,0.37,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1187,2026-08-25,21.5,91.5,27.53,0.58,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1188,2026-08-25,21.5,92.0,27.65,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1189,2026-08-25,21.5,92.5,27.65,0.7,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1190,2026-08-25,21.5,93.0,27.86,0.91,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1191,2026-08-25,21.5,93.5,27.85,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1192,2026-08-25,21.5,94.0,27.49,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1193,2026-08-25,22.0,68.0,27.44,0.54,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1194,2026-08-25,22.0,68.5,27.92,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1195,2026-08-25,22.0,69.0,27.5,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1196,2026-08-25,22.0,69.5,27.33,0.43,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1197,2026-08-25,22.0,70.0,27.69,0.79,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1198,2026-08-25,22.0,70.5,27.4,0.5,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1199,2026-08-25,22.0,71.0,27.65,0.75,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1200,2026-08-25,22.0,71.5,27.8,0.9,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1201,2026-08-25,22.0,72.0,27.35,0.45,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1202,2026-08-25,22.0,72.5,27.55,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1203,2026-08-25,22.0,73.0,27.5,0.6,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1204,2026-08-25,22.0,73.5,27.93,1.03,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1205,2026-08-25,22.0,74.0,27.73,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1206,2026-08-25,22.0,74.5,27.29,0.39,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1207,2026-08-25,22.0,75.0,27.39,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1208,2026-08-25,22.0,75.5,27.34,0.44,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1209,2026-08-25,22.0,76.0,27.24,0.34,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1210,2026-08-25,22.0,76.5,27.45,0.55,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1211,2026-08-25,22.0,77.0,27.46,0.56,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1212,2026-08-25,22.0,77.5,27.39,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1213,2026-08-25,22.0,78.0,27.62,0.72,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1214,2026-08-25,22.0,78.5,27.38,0.48,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1215,2026-08-25,22.0,79.0,27.89,0.99,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1216,2026-08-25,22.0,79.5,27.74,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1217,2026-08-25,22.0,80.0,27.31,0.41,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1218,2026-08-25,22.0,80.5,27.42,0.52,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1219,2026-08-25,22.0,81.0,27.92,1.02,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1220,2026-08-25,22.0,81.5,27.37,0.47,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1221,2026-08-25,22.0,82.0,27.31,0.41,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1222,2026-08-25,22.0,82.5,27.39,0.49,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1223,2026-08-25,22.0,83.0,27.73,0.83,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1224,2026-08-25,22.0,83.5,27.59,0.69,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1225,2026-08-25,22.0,84.0,27.28,0.38,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1226,2026-08-25,22.0,84.5,27.48,0.58,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1227,2026-08-25,22.0,85.0,27.29,0.39,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1228,2026-08-25,22.0,85.5,27.43,0.53,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1229,2026-08-25,22.0,86.0,27.35,0.45,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1230,2026-08-25,22.0,86.5,27.38,0.48,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1231,2026-08-25,22.0,87.0,27.77,0.87,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1232,2026-08-25,22.0,87.5,27.78,0.88,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1233,2026-08-25,22.0,88.0,27.74,0.84,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1234,2026-08-25,22.0,88.5,27.71,0.81,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1235,2026-08-25,22.0,89.0,27.4,0.5,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1236,2026-08-25,22.0,89.5,27.54,0.64,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
1237,2026-08-25,22.0,90.0,27.55,0.65,5,GHRSST L4 / INSAT-3DR MOSDAC / Sentinel-3 SLSTR,0.5
