current_id,date,grid_latitude,grid_longitude,current_u_velocity_mps,current_v_velocity_mps,surface_current_speed_mps,surface_current_speed_knots,current_direction_deg,current_regime,depth_m,source
879,2026-08-23,11.0,71.0,-0.25,-0.057,0.256,0.5,257.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
880,2026-08-23,11.0,72.0,-0.213,-0.04,0.217,0.42,259.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
881,2026-08-23,11.0,73.0,-0.1,-0.415,0.427,0.83,193.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
882,2026-08-23,11.0,85.0,0.241,0.072,0.252,0.49,73.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
883,2026-08-23,11.0,86.0,0.231,0.215,0.316,0.61,47.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
884,2026-08-23,11.0,87.0,0.203,0.205,0.289,0.56,44.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
885,2026-08-23,11.0,88.0,0.164,0.146,0.22,0.43,48.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
886,2026-08-23,11.0,89.0,0.247,0.228,0.336,0.65,47.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
887,2026-08-23,11.0,90.0,0.271,0.049,0.275,0.53,79.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
888,2026-08-23,11.0,91.0,0.283,0.058,0.289,0.56,78.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
889,2026-08-23,11.0,92.0,0.278,0.264,0.383,0.74,46.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
890,2026-08-23,11.0,93.0,0.225,0.169,0.281,0.55,53.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
891,2026-08-23,11.0,94.0,0.232,0.204,0.309,0.6,48.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
892,2026-08-23,12.0,68.0,-0.146,-0.241,0.282,0.55,211.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
893,2026-08-23,12.0,69.0,-0.329,-0.25,0.413,0.8,232.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
894,2026-08-23,12.0,70.0,-0.162,0.073,0.178,0.35,294.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
895,2026-08-23,12.0,71.0,-0.094,-0.183,0.206,0.4,207.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
896,2026-08-23,12.0,72.0,-0.19,-0.277,0.336,0.65,214.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
897,2026-08-23,12.0,73.0,-0.134,-0.285,0.315,0.61,205.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
898,2026-08-23,12.0,85.0,0.181,0.034,0.184,0.36,79.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
899,2026-08-23,12.0,86.0,0.326,0.16,0.363,0.71,63.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
900,2026-08-23,12.0,87.0,0.341,0.092,0.353,0.69,74.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
901,2026-08-23,12.0,88.0,0.344,0.083,0.354,0.69,76.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
902,2026-08-23,12.0,89.0,0.329,0.222,0.397,0.77,56.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
903,2026-08-23,12.0,90.0,0.185,-0.023,0.186,0.36,97.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
904,2026-08-23,12.0,91.0,0.213,0.132,0.251,0.49,58.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
905,2026-08-23,12.0,92.0,0.283,0.048,0.287,0.56,80.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
906,2026-08-23,12.0,93.0,0.281,0.077,0.291,0.57,74.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
907,2026-08-23,12.0,94.0,0.196,0.276,0.339,0.66,35.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
908,2026-08-23,13.0,68.0,-0.053,-0.249,0.255,0.5,192.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
909,2026-08-23,13.0,69.0,-0.209,-0.244,0.321,0.62,220.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
910,2026-08-23,13.0,70.0,-0.157,-0.329,0.365,0.71,205.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
911,2026-08-23,13.0,71.0,0.022,-0.286,0.287,0.56,175.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
912,2026-08-23,13.0,72.0,-0.09,-0.188,0.208,0.4,205.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
913,2026-08-23,13.0,73.0,-0.213,-0.156,0.264,0.51,233.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
914,2026-08-23,13.0,85.0,0.24,0.147,0.281,0.55,58.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
915,2026-08-23,13.0,86.0,0.249,0.105,0.27,0.52,67.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
916,2026-08-23,13.0,87.0,0.089,0.097,0.132,0.26,42.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
917,2026-08-23,13.0,88.0,0.087,0.11,0.14,0.27,38.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
918,2026-08-23,13.0,89.0,0.182,0.261,0.318,0.62,34.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
919,2026-08-23,13.0,90.0,0.265,0.011,0.265,0.52,87.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
920,2026-08-23,13.0,91.0,0.108,0.074,0.131,0.25,55.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
921,2026-08-23,13.0,92.0,0.227,-0.023,0.228,0.44,95.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
922,2026-08-23,13.0,93.0,0.114,0.101,0.152,0.3,48.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
923,2026-08-23,13.0,94.0,0.326,0.215,0.391,0.76,56.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
924,2026-08-23,14.0,68.0,-0.248,-0.489,0.548,1.07,206.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
925,2026-08-23,14.0,69.0,-0.127,-0.171,0.213,0.41,216.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
926,2026-08-23,14.0,70.0,-0.008,-0.2,0.2,0.39,182.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
927,2026-08-23,14.0,71.0,-0.015,-0.28,0.28,0.54,183.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
928,2026-08-23,14.0,72.0,-0.203,-0.154,0.255,0.5,232.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
929,2026-08-23,14.0,73.0,-0.065,-0.247,0.255,0.5,194.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
930,2026-08-23,14.0,85.0,0.121,0.2,0.234,0.45,31.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
931,2026-08-23,14.0,86.0,0.199,0.026,0.201,0.39,82.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
932,2026-08-23,14.0,87.0,0.18,0.271,0.325,0.63,33.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
933,2026-08-23,14.0,88.0,0.134,0.085,0.159,0.31,57.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
934,2026-08-23,14.0,89.0,0.315,0.203,0.375,0.73,57.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
935,2026-08-23,14.0,90.0,0.336,0.192,0.387,0.75,60.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
936,2026-08-23,14.0,91.0,0.099,0.101,0.141,0.27,44.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
937,2026-08-23,14.0,92.0,0.307,0.134,0.335,0.65,66.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
938,2026-08-23,14.0,93.0,0.229,0.171,0.286,0.56,53.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
939,2026-08-23,14.0,94.0,0.287,0.146,0.322,0.63,63.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
940,2026-08-23,15.0,68.0,-0.048,-0.222,0.227,0.44,192.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
941,2026-08-23,15.0,69.0,-0.16,-0.187,0.246,0.48,220.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
942,2026-08-23,15.0,70.0,-0.085,-0.467,0.475,0.92,190.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
943,2026-08-23,15.0,71.0,-0.104,-0.176,0.204,0.4,210.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
944,2026-08-23,15.0,72.0,-0.245,-0.142,0.283,0.55,239.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
945,2026-08-23,15.0,73.0,-0.101,-0.253,0.272,0.53,201.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
946,2026-08-23,15.0,85.0,0.204,0.188,0.277,0.54,47.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
947,2026-08-23,15.0,86.0,0.146,0.034,0.15,0.29,76.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
948,2026-08-23,15.0,87.0,0.107,0.39,0.404,0.79,15.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
949,2026-08-23,15.0,88.0,0.113,0.218,0.246,0.48,27.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
950,2026-08-23,15.0,89.0,0.165,0.088,0.187,0.36,61.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
951,2026-08-23,15.0,90.0,0.185,0.134,0.228,0.44,54.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
952,2026-08-23,15.0,91.0,0.24,0.33,0.408,0.79,36.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
953,2026-08-23,15.0,92.0,0.371,-0.009,0.371,0.72,91.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
954,2026-08-23,15.0,93.0,0.245,0.194,0.313,0.61,51.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
955,2026-08-23,15.0,94.0,0.356,0.062,0.361,0.7,80.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
956,2026-08-23,16.0,68.0,-0.233,-0.277,0.362,0.7,220.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
957,2026-08-23,16.0,69.0,-0.211,-0.165,0.268,0.52,232.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
958,2026-08-23,16.0,70.0,-0.133,-0.297,0.325,0.63,204.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
959,2026-08-23,16.0,71.0,-0.055,-0.196,0.204,0.4,195.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
960,2026-08-23,16.0,72.0,-0.135,-0.251,0.285,0.55,208.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
961,2026-08-23,16.0,73.0,-0.083,-0.192,0.209,0.41,203.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
962,2026-08-23,16.0,85.0,0.398,0.152,0.426,0.83,69.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
963,2026-08-23,16.0,86.0,0.186,0.015,0.187,0.36,85.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
964,2026-08-23,16.0,87.0,0.068,0.288,0.296,0.58,13.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
965,2026-08-23,16.0,88.0,0.097,-0.024,0.1,0.19,103.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
966,2026-08-23,16.0,89.0,0.218,0.221,0.31,0.6,44.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
967,2026-08-23,16.0,90.0,0.099,0.093,0.136,0.26,46.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
968,2026-08-23,16.0,91.0,0.091,0.089,0.127,0.25,45.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
969,2026-08-23,16.0,92.0,0.131,0.129,0.184,0.36,45.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
970,2026-08-23,16.0,93.0,0.109,-0.023,0.111,0.22,101.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
971,2026-08-23,16.0,94.0,0.224,0.1,0.245,0.48,65.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
972,2026-08-23,17.0,68.0,-0.121,-0.278,0.303,0.59,203.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
973,2026-08-23,17.0,69.0,0.007,-0.317,0.317,0.62,178.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
974,2026-08-23,17.0,70.0,-0.162,-0.314,0.353,0.69,207.3,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
975,2026-08-23,17.0,71.0,-0.134,-0.114,0.176,0.34,229.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
976,2026-08-23,17.0,72.0,-0.094,-0.23,0.248,0.48,202.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
977,2026-08-23,17.0,73.0,-0.242,-0.185,0.305,0.59,232.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
978,2026-08-23,17.0,85.0,0.157,-0.0,0.157,0.31,90.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
979,2026-08-23,17.0,86.0,0.161,0.27,0.314,0.61,30.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
980,2026-08-23,17.0,87.0,0.21,0.232,0.313,0.61,42.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
981,2026-08-23,17.0,88.0,0.271,0.171,0.32,0.62,57.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
982,2026-08-23,17.0,89.0,0.189,0.144,0.238,0.46,52.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
983,2026-08-23,17.0,90.0,0.208,0.081,0.223,0.43,68.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
984,2026-08-23,17.0,91.0,0.158,0.235,0.283,0.55,33.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
985,2026-08-23,17.0,92.0,0.193,0.039,0.197,0.38,78.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
986,2026-08-23,17.0,93.0,0.147,0.092,0.173,0.34,58.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
987,2026-08-23,17.0,94.0,0.282,-0.081,0.293,0.57,106.0,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
988,2026-08-23,18.0,68.0,-0.117,-0.193,0.226,0.44,211.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
989,2026-08-23,18.0,69.0,-0.135,-0.24,0.275,0.53,209.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
990,2026-08-23,18.0,70.0,-0.124,-0.368,0.388,0.75,198.6,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
991,2026-08-23,18.0,71.0,-0.235,-0.243,0.338,0.66,224.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
992,2026-08-23,18.0,72.0,-0.295,-0.15,0.331,0.64,243.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
993,2026-08-23,18.0,73.0,-0.06,-0.349,0.354,0.69,189.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
994,2026-08-23,18.0,85.0,0.211,0.202,0.292,0.57,46.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
995,2026-08-23,18.0,86.0,0.247,0.074,0.258,0.5,73.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
996,2026-08-23,18.0,87.0,0.279,0.212,0.35,0.68,52.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
997,2026-08-23,18.0,88.0,0.134,0.004,0.134,0.26,88.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
998,2026-08-23,18.0,89.0,0.183,-0.044,0.188,0.37,103.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
999,2026-08-23,18.0,90.0,0.258,0.184,0.317,0.62,54.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1000,2026-08-23,18.0,91.0,0.19,0.29,0.347,0.67,33.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1001,2026-08-23,18.0,92.0,0.384,0.275,0.472,0.92,54.4,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1002,2026-08-23,18.0,93.0,0.201,0.094,0.222,0.43,64.9,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1003,2026-08-23,18.0,94.0,0.201,0.042,0.205,0.4,78.2,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1004,2026-08-23,19.0,68.0,-0.013,-0.261,0.261,0.51,182.9,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1005,2026-08-23,19.0,69.0,-0.248,-0.266,0.364,0.71,223.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1006,2026-08-23,19.0,70.0,-0.2,-0.2,0.283,0.55,225.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1007,2026-08-23,19.0,71.0,-0.194,0.011,0.194,0.38,273.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1008,2026-08-23,19.0,72.0,0.07,0.033,0.077,0.15,64.8,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1009,2026-08-23,19.0,73.0,-0.197,-0.239,0.31,0.6,219.5,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1010,2026-08-23,19.0,85.0,0.323,0.265,0.418,0.81,50.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1011,2026-08-23,19.0,86.0,0.154,0.239,0.284,0.55,32.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1012,2026-08-23,19.0,87.0,0.217,0.132,0.254,0.49,58.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1013,2026-08-23,19.0,88.0,0.228,0.022,0.229,0.45,84.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1014,2026-08-23,19.0,89.0,0.27,0.198,0.335,0.65,53.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1015,2026-08-23,19.0,90.0,0.182,0.243,0.304,0.59,36.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1016,2026-08-23,19.0,91.0,0.153,0.097,0.181,0.35,57.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1017,2026-08-23,19.0,92.0,0.112,0.051,0.123,0.24,65.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1018,2026-08-23,19.0,93.0,0.091,0.217,0.235,0.46,22.8,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1019,2026-08-23,19.0,94.0,0.208,0.007,0.208,0.4,88.1,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1020,2026-08-23,20.0,68.0,-0.144,-0.282,0.317,0.62,207.1,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1021,2026-08-23,20.0,69.0,-0.199,-0.136,0.241,0.47,235.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1022,2026-08-23,20.0,70.0,-0.143,-0.359,0.386,0.75,201.7,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1023,2026-08-23,20.0,71.0,-0.109,-0.375,0.391,0.76,196.2,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1024,2026-08-23,20.0,72.0,-0.143,-0.22,0.262,0.51,213.0,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1025,2026-08-23,20.0,73.0,-0.182,-0.383,0.424,0.82,205.4,West India Coastal Current (WICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1026,2026-08-23,20.0,85.0,0.177,0.248,0.305,0.59,35.5,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1027,2026-08-23,20.0,86.0,0.194,0.292,0.351,0.68,33.6,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1028,2026-08-23,20.0,87.0,0.119,0.221,0.251,0.49,28.3,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
1029,2026-08-23,20.0,88.0,0.169,0.037,0.173,0.34,77.7,East India Coastal Current (EICC),0.0,NASA OSCAR L4 / INCOIS High-Res Hydrodynamic Ocean Model
