weather_id,harbor_id,landing_center_name,sector,latitude,longitude,datetime_utc,air_temp_celsius,humidity_pct,precipitation_mm,weather_code,weather_condition,wind_speed_mps,wind_speed_kmph,wind_direction_deg,wind_gust_mps,surface_pressure_hpa,visibility_km,cloud_cover_pct,venturing_safety_index,source
4186,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 09:00:00,28.9,78.5,0.0,1,Mainly clear,7.2,25.9,264,11.4,1009.4,8.9,33.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4187,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 10:00:00,30.1,75.4,0.0,1,Mainly clear,4.7,16.9,266,7.3,1010.0,9.5,23.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4188,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 11:00:00,29.9,73.7,0.0,2,Partly cloudy,4.4,15.8,272,5.8,1011.6,9.2,57.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4189,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 12:00:00,30.8,70.9,0.0,1,Mainly clear,8.3,29.9,237,12.4,1010.0,9.1,47.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4190,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 13:00:00,31.3,70.0,0.0,1,Mainly clear,8.2,29.5,278,12.9,1010.5,9.2,48.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4191,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 14:00:00,31.4,71.4,0.0,1,Mainly clear,6.0,21.6,272,9.3,1010.5,9.4,43.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4192,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 15:00:00,31.7,67.9,0.0,2,Partly cloudy,8.8,31.7,269,11.9,1009.2,8.3,68.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4193,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 16:00:00,31.6,72.2,0.0,2,Partly cloudy,10.1,36.4,241,14.8,1008.5,9.2,56.8,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4194,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 17:00:00,30.3,72.1,0.0,2,Partly cloudy,7.2,25.9,269,9.6,1008.4,9.9,60.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4195,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 18:00:00,29.9,77.5,0.0,1,Mainly clear,6.8,24.5,237,10.1,1008.1,9.2,28.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4196,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 19:00:00,29.4,80.7,0.0,2,Partly cloudy,8.7,31.3,257,13.3,1008.6,8.6,62.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4197,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 20:00:00,29.0,80.6,3.3,63,Moderate rain,3.8,13.7,269,5.2,1008.5,2.3,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4198,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 21:00:00,28.4,85.0,0.0,1,Mainly clear,5.7,20.5,268,9.1,1009.8,8.6,29.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4199,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 22:00:00,27.5,86.1,0.0,1,Mainly clear,8.2,29.5,279,11.7,1009.4,7.7,35.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4200,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-20 23:00:00,26.4,91.7,0.0,1,Mainly clear,5.3,19.1,254,8.4,1011.0,7.9,23.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4201,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 00:00:00,26.3,92.5,0.0,0,Clear sky,1.0,3.6,261,1.4,1011.3,8.7,14.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4202,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 01:00:00,25.9,92.3,0.0,1,Mainly clear,3.2,11.5,270,4.2,1010.9,7.8,21.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4203,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 02:00:00,25.5,96.4,0.0,0,Clear sky,5.8,20.9,280,8.7,1010.5,7.8,12.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4204,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 03:00:00,25.6,93.5,0.0,1,Mainly clear,4.7,16.9,263,7.2,1009.0,8.3,29.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4205,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 04:00:00,26.1,89.9,0.0,0,Clear sky,3.3,11.9,242,4.9,1009.1,8.1,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4206,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 05:00:00,27.3,93.1,0.0,1,Mainly clear,1.0,3.6,253,1.6,1008.1,8.3,20.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4207,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 06:00:00,27.7,89.3,0.0,0,Clear sky,3.2,11.5,247,4.2,1007.5,8.8,19.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4208,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 07:00:00,28.1,84.4,0.0,1,Mainly clear,2.4,8.6,279,3.6,1008.7,8.9,36.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4209,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 08:00:00,28.9,84.1,8.1,63,Moderate rain,6.7,24.1,284,9.4,1009.1,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4210,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 09:00:00,29.9,79.4,0.0,1,Mainly clear,5.1,18.4,259,7.5,1009.3,9.5,34.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4211,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 10:00:00,29.7,78.9,0.0,1,Mainly clear,5.2,18.7,266,7.0,1011.0,9.0,35.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4212,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 11:00:00,31.2,72.0,0.0,1,Mainly clear,3.4,12.2,277,5.3,1011.5,8.1,49.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4213,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 12:00:00,30.8,71.5,0.0,1,Mainly clear,9.6,34.6,280,13.5,1010.5,9.9,44.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4214,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 13:00:00,30.8,68.6,0.0,2,Partly cloudy,9.8,35.3,276,14.1,1010.0,9.5,58.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4215,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 14:00:00,32.1,65.9,0.0,2,Partly cloudy,9.2,33.1,282,14.4,1010.3,9.5,53.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4216,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 15:00:00,31.6,71.0,0.0,2,Partly cloudy,8.7,31.3,264,11.3,1010.4,9.1,62.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4217,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 16:00:00,31.1,71.1,0.0,2,Partly cloudy,7.4,26.6,236,11.2,1008.7,9.0,58.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4218,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 17:00:00,30.9,73.3,0.0,1,Mainly clear,11.3,40.7,256,17.9,1008.1,8.1,43.8,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4219,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 18:00:00,29.8,71.4,0.0,2,Partly cloudy,11.1,40.0,257,15.7,1008.0,8.9,61.2,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4220,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 19:00:00,29.3,80.3,0.0,1,Mainly clear,9.9,35.6,264,13.9,1008.6,9.4,26.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4221,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 20:00:00,28.3,80.7,0.0,1,Mainly clear,3.8,13.7,253,5.1,1008.1,8.9,24.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4222,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 21:00:00,27.6,84.0,0.0,1,Mainly clear,8.0,28.8,277,11.2,1008.3,8.6,20.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4223,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 22:00:00,27.2,85.7,0.0,1,Mainly clear,3.6,13.0,247,5.3,1008.7,8.1,25.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4224,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-21 23:00:00,26.4,94.4,0.0,0,Clear sky,3.7,13.3,264,5.3,1010.8,8.2,11.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4225,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 00:00:00,25.6,96.5,0.0,1,Mainly clear,3.1,11.2,245,4.0,1010.7,8.2,20.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4226,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 01:00:00,25.8,91.8,0.0,0,Clear sky,8.4,30.2,255,12.5,1009.7,8.7,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4227,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 02:00:00,26.0,95.9,0.0,0,Clear sky,1.6,5.8,238,2.5,1010.3,7.5,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4228,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 03:00:00,26.0,91.5,0.0,0,Clear sky,4.1,14.8,253,6.0,1008.4,7.9,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4229,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 04:00:00,25.3,96.2,0.0,1,Mainly clear,3.8,13.7,251,5.4,1008.0,8.3,33.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4230,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 05:00:00,26.4,90.8,0.0,1,Mainly clear,4.3,15.5,279,6.0,1008.0,8.5,21.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4231,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 06:00:00,27.1,86.8,0.0,1,Mainly clear,5.8,20.9,269,8.0,1007.9,8.2,21.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4232,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 07:00:00,28.2,84.3,0.0,1,Mainly clear,4.9,17.6,281,6.6,1009.4,8.1,41.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4233,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 08:00:00,28.6,83.2,0.0,1,Mainly clear,4.5,16.2,278,6.4,1008.2,9.6,26.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4234,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 09:00:00,28.9,79.1,0.0,1,Mainly clear,2.8,10.1,281,4.0,1009.0,7.7,44.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4235,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 10:00:00,30.2,74.3,0.0,2,Partly cloudy,7.9,28.4,280,12.5,1009.0,9.1,52.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4236,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 11:00:00,31.1,73.6,0.0,1,Mainly clear,4.2,15.1,243,6.7,1010.0,8.8,44.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4237,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 12:00:00,30.5,69.1,0.0,2,Partly cloudy,9.1,32.8,252,12.3,1011.0,8.4,50.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4238,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 13:00:00,31.4,71.7,0.0,2,Partly cloudy,6.5,23.4,285,8.9,1011.6,8.8,65.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4239,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 14:00:00,31.0,67.1,0.0,2,Partly cloudy,6.8,24.5,242,9.3,1010.0,8.9,50.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4240,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 15:00:00,30.4,70.0,0.0,2,Partly cloudy,7.1,25.6,264,10.9,1009.4,9.9,56.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4241,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 16:00:00,31.9,76.1,0.0,2,Partly cloudy,6.4,23.0,237,9.5,1008.2,9.3,70.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4242,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 17:00:00,30.1,71.9,0.0,1,Mainly clear,5.8,20.9,260,7.8,1008.3,8.7,34.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4243,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 18:00:00,30.2,76.5,0.0,1,Mainly clear,10.3,37.1,280,15.2,1008.2,9.0,46.9,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4244,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 19:00:00,29.3,74.4,0.0,1,Mainly clear,9.2,33.1,253,13.8,1008.9,9.0,34.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4245,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 20:00:00,29.0,82.4,0.0,2,Partly cloudy,3.9,14.0,238,6.0,1009.4,8.3,51.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4246,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 21:00:00,28.4,80.7,0.0,1,Mainly clear,5.0,18.0,236,7.1,1008.8,8.2,29.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4247,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 22:00:00,26.8,88.8,0.0,1,Mainly clear,6.9,24.8,254,10.9,1009.6,8.1,28.2,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4248,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-22 23:00:00,25.9,93.3,0.0,1,Mainly clear,3.8,13.7,236,5.3,1009.9,8.3,28.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4249,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 00:00:00,26.2,94.9,0.0,0,Clear sky,3.2,11.5,248,4.5,1010.9,7.6,15.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4250,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 01:00:00,26.0,93.9,0.0,0,Clear sky,2.0,7.2,276,2.6,1009.1,8.1,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4251,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 02:00:00,26.3,90.8,16.9,65,Heavy monsoon rain,4.2,15.1,250,5.8,1009.3,1.5,75.0,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4252,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 03:00:00,25.7,93.6,0.0,0,Clear sky,7.8,28.1,265,11.5,1010.0,7.9,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4253,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 04:00:00,25.8,94.0,0.0,1,Mainly clear,7.2,25.9,240,10.8,1008.4,8.3,20.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4254,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 05:00:00,25.9,88.9,0.0,1,Mainly clear,5.2,18.7,273,7.3,1008.0,7.7,24.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4255,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 06:00:00,26.9,86.9,0.0,1,Mainly clear,4.5,16.2,246,7.0,1007.8,9.0,30.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4256,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 07:00:00,27.9,83.0,0.0,1,Mainly clear,6.3,22.7,284,8.3,1008.2,8.1,35.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4257,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 08:00:00,29.1,81.3,0.0,0,Clear sky,4.4,15.8,268,6.8,1008.2,8.2,19.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4258,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 09:00:00,29.3,80.5,0.0,1,Mainly clear,2.3,8.3,236,3.4,1008.7,8.7,38.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4259,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 10:00:00,29.5,72.5,0.0,2,Partly cloudy,5.4,19.4,257,8.5,1009.3,8.8,55.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4260,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 11:00:00,30.5,74.9,0.0,1,Mainly clear,4.8,17.3,242,7.0,1010.6,9.2,49.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4261,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 12:00:00,31.9,70.9,1.0,61,Slight rain,9.0,32.4,281,12.5,1010.4,8.1,75.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4262,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 13:00:00,31.0,67.3,0.0,2,Partly cloudy,10.3,37.1,284,15.5,1010.4,9.6,50.9,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4263,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 14:00:00,31.7,71.0,0.0,2,Partly cloudy,6.5,23.4,247,9.8,1009.6,8.7,64.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4264,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 15:00:00,32.2,67.7,0.0,2,Partly cloudy,11.2,40.3,238,17.9,1009.9,8.9,57.7,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4265,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 16:00:00,30.8,70.6,0.0,1,Mainly clear,6.3,22.7,240,9.9,1009.3,9.4,36.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4266,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 17:00:00,30.8,77.0,0.0,1,Mainly clear,8.3,29.9,278,12.1,1007.6,9.3,48.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4267,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 18:00:00,29.8,77.4,0.0,1,Mainly clear,5.8,20.9,276,7.7,1007.5,7.6,43.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4268,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 19:00:00,29.4,75.3,0.0,1,Mainly clear,8.8,31.7,256,14.0,1008.5,8.8,42.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4269,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 20:00:00,29.4,82.8,0.0,1,Mainly clear,6.4,23.0,262,9.6,1009.1,8.7,36.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4270,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 21:00:00,27.6,84.7,0.0,1,Mainly clear,5.7,20.5,240,8.3,1009.0,8.7,34.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4271,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 22:00:00,26.9,89.7,0.0,0,Clear sky,1.0,3.6,238,1.6,1009.9,9.1,14.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4272,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-23 23:00:00,27.2,92.0,0.0,1,Mainly clear,3.1,11.2,257,4.8,1010.8,8.4,23.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4273,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 00:00:00,26.1,95.3,0.0,1,Mainly clear,5.7,20.5,264,7.5,1011.1,7.6,22.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4274,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 01:00:00,25.6,91.3,0.0,1,Mainly clear,3.2,11.5,283,4.5,1011.0,8.6,42.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4275,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 02:00:00,25.1,97.0,0.0,0,Clear sky,4.1,14.8,239,6.1,1009.8,7.8,14.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4276,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 03:00:00,25.7,94.4,0.0,0,Clear sky,1.9,6.8,272,2.8,1008.2,7.4,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4277,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 04:00:00,26.2,94.9,0.0,0,Clear sky,7.9,28.4,277,12.3,1010.1,8.0,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4278,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 05:00:00,26.1,89.2,0.0,0,Clear sky,3.8,13.7,265,5.4,1008.2,7.4,18.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4279,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 06:00:00,27.4,85.6,0.0,0,Clear sky,4.0,14.4,257,5.7,1008.7,8.7,14.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4280,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 07:00:00,28.1,84.3,0.0,0,Clear sky,2.5,9.0,276,3.3,1008.8,8.8,10.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4281,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 08:00:00,29.1,84.6,0.0,1,Mainly clear,3.5,12.6,275,4.8,1008.1,8.3,36.1,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4282,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 09:00:00,28.9,76.9,0.0,2,Partly cloudy,4.5,16.2,274,6.7,1009.8,9.3,56.9,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4283,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 10:00:00,30.3,75.5,0.0,1,Mainly clear,4.7,16.9,251,6.9,1011.5,9.5,36.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4284,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 11:00:00,30.9,72.7,0.0,2,Partly cloudy,4.8,17.3,248,7.4,1010.0,10.6,56.4,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4285,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 12:00:00,30.9,70.5,1.8,61,Slight rain,8.3,29.9,285,11.5,1010.5,6.0,75.0,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4286,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 13:00:00,31.8,68.0,0.0,1,Mainly clear,8.6,31.0,237,13.5,1010.6,9.0,38.8,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4287,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 14:00:00,31.4,73.7,0.0,2,Partly cloudy,7.4,26.6,259,10.0,1009.6,8.2,61.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4288,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 15:00:00,30.6,71.5,0.0,2,Partly cloudy,12.8,46.1,279,16.8,1008.8,9.5,51.4,Caution,Open-Meteo Global Atmospheric Model / IMD Surface Network
4289,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 16:00:00,30.6,71.5,0.0,1,Mainly clear,7.9,28.4,235,10.6,1009.5,9.0,43.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4290,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 17:00:00,30.5,71.1,0.0,2,Partly cloudy,8.5,30.6,265,12.7,1009.2,8.5,63.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4291,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 18:00:00,30.3,74.7,0.0,2,Partly cloudy,6.6,23.8,245,10.1,1008.1,8.4,69.5,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4292,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 19:00:00,29.3,80.9,0.0,1,Mainly clear,6.8,24.5,285,9.8,1008.5,8.1,33.6,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4293,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 20:00:00,28.5,81.7,0.0,1,Mainly clear,6.3,22.7,276,9.8,1009.0,9.0,41.7,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
4294,6,Sassoon Dock Harbor,Maharashtra,18.9067,72.831,2026-08-24 21:00:00,28.3,88.6,0.0,1,Mainly clear,3.7,13.3,252,5.1,1008.9,8.1,39.3,Safe,Open-Meteo Global Atmospheric Model / IMD Surface Network
