sst_id,harbor_id,landing_center_name,sector,latitude,longitude,datetime_utc,sst_celsius,sst_anomaly_celsius,thermal_front_gradient_c_km,source
13590,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 05:00:00,27.88,-0.46,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13591,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 06:00:00,28.13,-0.21,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13592,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 07:00:00,28.01,-0.33,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13593,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 08:00:00,28.6,0.26,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13594,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 09:00:00,28.11,-0.23,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13595,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 10:00:00,28.48,0.14,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13596,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 11:00:00,28.74,0.4,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13597,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 12:00:00,28.55,0.21,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13598,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 13:00:00,28.93,0.59,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13599,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 14:00:00,28.97,0.63,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13600,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 15:00:00,28.86,0.52,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13601,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 16:00:00,28.76,0.42,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13602,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 17:00:00,28.84,0.5,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13603,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 18:00:00,28.83,0.49,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13604,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 19:00:00,28.54,0.2,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13605,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 20:00:00,28.51,0.17,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13606,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 21:00:00,28.21,-0.13,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13607,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 22:00:00,28.39,0.05,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13608,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-22 23:00:00,28.39,0.05,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13609,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 00:00:00,27.98,-0.36,0.48,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13610,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 01:00:00,27.87,-0.47,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13611,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 02:00:00,28.07,-0.27,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13612,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 03:00:00,28.05,-0.29,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13613,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 04:00:00,28.02,-0.32,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13614,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 05:00:00,27.8,-0.54,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13615,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 06:00:00,27.69,-0.65,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13616,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 07:00:00,28.13,-0.21,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13617,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 08:00:00,28.7,0.36,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13618,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 09:00:00,28.46,0.12,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13619,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 10:00:00,28.47,0.13,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13620,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 11:00:00,28.79,0.45,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13621,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 12:00:00,28.66,0.32,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13622,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 13:00:00,28.6,0.26,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13623,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 14:00:00,28.82,0.48,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13624,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 15:00:00,28.95,0.61,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13625,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 16:00:00,28.74,0.4,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13626,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 17:00:00,28.87,0.53,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13627,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 18:00:00,28.73,0.39,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13628,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 19:00:00,28.88,0.54,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13629,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 20:00:00,28.65,0.31,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13630,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 21:00:00,28.75,0.41,0.21,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13631,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 22:00:00,28.1,-0.24,0.24,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13632,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-23 23:00:00,28.32,-0.02,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13633,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 00:00:00,27.77,-0.57,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13634,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 01:00:00,28.1,-0.24,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13635,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 02:00:00,27.68,-0.66,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13636,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 03:00:00,27.99,-0.35,0.21,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13637,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 04:00:00,27.95,-0.39,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13638,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 05:00:00,28.02,-0.32,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13639,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 06:00:00,27.76,-0.58,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13640,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 07:00:00,28.23,-0.11,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13641,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 08:00:00,28.04,-0.3,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13642,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 09:00:00,28.63,0.29,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13643,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 10:00:00,28.43,0.09,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13644,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 11:00:00,28.28,-0.06,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13645,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 12:00:00,28.7,0.36,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13646,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 13:00:00,29.0,0.66,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13647,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 14:00:00,28.89,0.55,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13648,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 15:00:00,28.91,0.57,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13649,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 16:00:00,28.95,0.61,0.34,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13650,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 17:00:00,28.7,0.36,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13651,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 18:00:00,28.65,0.31,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13652,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 19:00:00,28.67,0.33,0.26,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13653,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 20:00:00,28.78,0.44,0.31,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13654,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 21:00:00,28.51,0.17,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13655,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 22:00:00,28.39,0.05,0.48,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13656,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-24 23:00:00,28.34,-0.0,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13657,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 00:00:00,28.19,-0.15,0.26,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13658,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 01:00:00,28.07,-0.27,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13659,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 02:00:00,27.89,-0.45,0.12,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13660,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 03:00:00,27.59,-0.75,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13661,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 04:00:00,27.77,-0.57,0.42,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13662,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 05:00:00,27.84,-0.5,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13663,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 06:00:00,28.21,-0.13,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13664,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 07:00:00,28.23,-0.11,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13665,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 08:00:00,27.9,-0.44,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13666,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 09:00:00,28.4,0.06,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13667,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 10:00:00,28.22,-0.12,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13668,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 11:00:00,28.63,0.29,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13669,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 12:00:00,28.9,0.56,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13670,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 13:00:00,28.91,0.57,0.37,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13671,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 14:00:00,28.83,0.49,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13672,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 15:00:00,28.93,0.59,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13673,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 16:00:00,28.79,0.45,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13674,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 17:00:00,28.65,0.31,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13675,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 18:00:00,28.65,0.31,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13676,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 19:00:00,28.78,0.44,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13677,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 20:00:00,28.71,0.37,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13678,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 21:00:00,28.54,0.2,0.4,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13679,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 22:00:00,28.39,0.05,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13680,19,Cochin Fishing Harbor (Thoppumpady),Kerala,9.968,76.243,2026-08-25 23:00:00,27.99,-0.35,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13681,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 00:00:00,27.99,-0.34,0.21,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13682,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 01:00:00,27.92,-0.41,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13683,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 02:00:00,27.83,-0.5,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13684,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 03:00:00,27.73,-0.6,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13685,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 04:00:00,27.93,-0.4,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13686,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 05:00:00,27.97,-0.36,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13687,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 06:00:00,27.98,-0.35,0.3,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13688,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 07:00:00,28.34,0.01,0.46,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13689,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 08:00:00,28.19,-0.14,0.39,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13690,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 09:00:00,28.36,0.03,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13691,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 10:00:00,28.31,-0.02,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13692,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 11:00:00,28.73,0.4,0.16,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13693,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 12:00:00,28.9,0.57,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13694,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 13:00:00,28.59,0.26,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13695,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 14:00:00,28.93,0.6,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13696,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 15:00:00,28.83,0.5,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13697,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 16:00:00,28.97,0.64,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13698,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 17:00:00,28.85,0.52,0.44,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13699,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 18:00:00,28.77,0.44,0.23,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13700,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 19:00:00,28.66,0.33,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13701,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 20:00:00,28.77,0.44,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13702,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 21:00:00,28.2,-0.13,0.27,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13703,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 22:00:00,27.94,-0.39,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13704,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-27 23:00:00,28.23,-0.1,0.35,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13705,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 00:00:00,27.87,-0.46,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13706,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 01:00:00,28.06,-0.27,0.36,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13707,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 02:00:00,27.99,-0.34,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13708,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 03:00:00,27.77,-0.56,0.14,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13709,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 04:00:00,28.29,-0.04,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13710,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 05:00:00,28.15,-0.18,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13711,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 06:00:00,28.02,-0.31,0.18,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13712,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 07:00:00,28.16,-0.17,0.48,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13713,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 08:00:00,28.41,0.08,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13714,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 09:00:00,28.21,-0.12,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13715,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 10:00:00,28.58,0.25,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13716,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 11:00:00,28.62,0.29,0.33,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13717,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 12:00:00,28.94,0.61,0.26,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13718,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 13:00:00,28.56,0.23,0.26,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13719,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 14:00:00,28.9,0.57,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13720,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 15:00:00,28.71,0.38,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13721,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 16:00:00,28.93,0.6,0.38,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13722,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 17:00:00,28.82,0.49,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13723,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 18:00:00,28.76,0.43,0.17,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13724,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 19:00:00,28.75,0.42,0.32,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13725,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 20:00:00,28.59,0.26,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13726,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 21:00:00,28.28,-0.05,0.25,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13727,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 22:00:00,27.96,-0.37,0.22,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13728,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-28 23:00:00,27.89,-0.44,0.41,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13729,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 00:00:00,27.94,-0.39,0.42,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13730,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 01:00:00,27.97,-0.36,0.19,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13731,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 02:00:00,27.89,-0.44,0.34,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13732,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 03:00:00,27.91,-0.42,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13733,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 04:00:00,28.06,-0.27,0.29,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13734,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 05:00:00,27.86,-0.47,0.45,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13735,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 06:00:00,28.14,-0.19,0.47,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13736,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 07:00:00,28.15,-0.18,0.28,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13737,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 08:00:00,28.43,0.1,0.2,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13738,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 09:00:00,28.42,0.09,0.43,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
13739,20,Munambam Harbor,Kerala,10.179,76.173,2026-07-29 10:00:00,28.75,0.42,0.15,MOSDAC (ISRO) / Copernicus Marine GHRSST L4 Blend
